,id,suffix,tld,punycode,origin,type,tld type,suffix type,tld manager,psl comment,code
4297,4297,raindrop.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04297pd1
4298,4298,readymade.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04298pd1
4299,4299,sadist.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04299pd1
4300,4300,schoolbus.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04300pd1
4301,4301,secret.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04301pd1
4302,4302,staba.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04302pd1
4303,4303,stripper.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04303pd1
4304,4304,sub.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04304pd1
4305,4305,sunnyday.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04305pd1
4306,4306,thick.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04306pd1
4307,4307,tonkotsu.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04307pd1
4308,4308,under.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04308pd1
4309,4309,upper.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04309pd1
4310,4310,velvet.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04310pd1
4311,4311,verse.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04311pd1
4312,4312,versus.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04312pd1
4313,4313,vivian.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04313pd1
4314,4314,watson.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04314pd1
4315,4315,weblike.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04315pd1
4316,4316,whitesnow.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04316pd1
4317,4317,zombie.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.","GMO Pepabo, Inc.",m04317pd1
4318,4318,blogspot.jp,jp,,merged,private-domains,country-code,private-domains,"Japan Registry Services Co., Ltd.",GoIP DNS Services,m04318pd1
4319,4319,ke,ke,,both,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,b04319cc0
4320,4320,ac.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04320cc1
4321,4321,co.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04321cc1
4322,4322,go.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04322cc1
4323,4323,info.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04323cc1
4324,4324,me.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04324cc1
4325,4325,mobi.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04325cc1
4326,4326,ne.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04326cc1
4327,4327,or.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04327cc1
4328,4328,sc.ke,ke,,merged,country-code,country-code,icann,Kenya Network Information Center (KeNIC),ke,m04328cc1
4329,4329,blogspot.co.ke,ke,,merged,private-domains,country-code,private-domains,Kenya Network Information Center (KeNIC),GoIP DNS Services,m04329pd2
4330,4330,kg,kg,,both,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,b04330cc0
4331,4331,org.kg,kg,,merged,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,m04331cc1
4332,4332,net.kg,kg,,merged,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,m04332cc1
4333,4333,com.kg,kg,,merged,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,m04333cc1
4334,4334,edu.kg,kg,,merged,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,m04334cc1
4335,4335,gov.kg,kg,,merged,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,m04335cc1
4336,4336,mil.kg,kg,,merged,country-code,country-code,icann,AsiaInfo Telecommunication Enterprise,kg,m04336cc1
4337,4337,blog.kg,kg,,merged,private-domains,country-code,private-domains,AsiaInfo Telecommunication Enterprise,Voxel.sh DNS,m04337pd1
4338,4338,io.kg,kg,,merged,private-domains,country-code,private-domains,AsiaInfo Telecommunication Enterprise,Voxel.sh DNS,m04338pd1
4339,4339,jp.kg,kg,,merged,private-domains,country-code,private-domains,AsiaInfo Telecommunication Enterprise,Voxel.sh DNS,m04339pd1
4340,4340,tv.kg,kg,,merged,private-domains,country-code,private-domains,AsiaInfo Telecommunication Enterprise,Voxel.sh DNS,m04340pd1
4341,4341,uk.kg,kg,,merged,private-domains,country-code,private-domains,AsiaInfo Telecommunication Enterprise,Voxel.sh DNS,m04341pd1
4342,4342,us.kg,kg,,merged,private-domains,country-code,private-domains,AsiaInfo Telecommunication Enterprise,Voxel.sh DNS,m04342pd1
4343,4343,*.kh,kh,,merged,country-code,country-code,icann,Telecommunication Regulator of Cambodia (TRC),kh,m04343cc1
4344,4344,ki,ki,,both,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,b04344cc0
4345,4345,edu.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04345cc1
4346,4346,biz.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04346cc1
4347,4347,net.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04347cc1
4348,4348,org.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04348cc1
4349,4349,gov.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04349cc1
4350,4350,info.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04350cc1
4351,4351,com.ki,ki,,merged,country-code,country-code,icann,"Ministry of Communications, Transport, and Tourism Development",ki,m04351cc1
4352,4352,km,km,,both,country-code,country-code,icann,Comores Telecom,km,b04352cc0
4353,4353,org.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04353cc1
4354,4354,nom.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04354cc1
4355,4355,gov.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04355cc1
4356,4356,prd.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04356cc1
4357,4357,tm.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04357cc1
4358,4358,edu.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04358cc1
4359,4359,mil.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04359cc1
4360,4360,ass.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04360cc1
4361,4361,com.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04361cc1
4362,4362,coop.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04362cc1
4363,4363,asso.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04363cc1
4364,4364,presse.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04364cc1
4365,4365,medecin.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04365cc1
4366,4366,notaires.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04366cc1
4367,4367,pharmaciens.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04367cc1
4368,4368,veterinaire.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04368cc1
4369,4369,gouv.km,km,,merged,country-code,country-code,icann,Comores Telecom,km,m04369cc1
4370,4370,kn,kn,,both,country-code,country-code,icann,"Ministry of Finance, Sustainable Development Information & Technology",kn,b04370cc0
4371,4371,net.kn,kn,,merged,country-code,country-code,icann,"Ministry of Finance, Sustainable Development Information & Technology",kn,m04371cc1
4372,4372,org.kn,kn,,merged,country-code,country-code,icann,"Ministry of Finance, Sustainable Development Information & Technology",kn,m04372cc1
4373,4373,edu.kn,kn,,merged,country-code,country-code,icann,"Ministry of Finance, Sustainable Development Information & Technology",kn,m04373cc1
4374,4374,gov.kn,kn,,merged,country-code,country-code,icann,"Ministry of Finance, Sustainable Development Information & Technology",kn,m04374cc1
4375,4375,kp,kp,,both,country-code,country-code,icann,Star Joint Venture Company,kp,b04375cc0
4376,4376,com.kp,kp,,merged,country-code,country-code,icann,Star Joint Venture Company,kp,m04376cc1
4377,4377,edu.kp,kp,,merged,country-code,country-code,icann,Star Joint Venture Company,kp,m04377cc1
4378,4378,gov.kp,kp,,merged,country-code,country-code,icann,Star Joint Venture Company,kp,m04378cc1
4379,4379,org.kp,kp,,merged,country-code,country-code,icann,Star Joint Venture Company,kp,m04379cc1
4380,4380,rep.kp,kp,,merged,country-code,country-code,icann,Star Joint Venture Company,kp,m04380cc1
4381,4381,tra.kp,kp,,merged,country-code,country-code,icann,Star Joint Venture Company,kp,m04381cc1
4382,4382,kr,kr,,both,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,b04382cc0
4383,4383,ac.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04383cc1
4384,4384,co.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04384cc1
4385,4385,es.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04385cc1
4386,4386,go.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04386cc1
4387,4387,hs.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04387cc1
4388,4388,kg.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04388cc1
4389,4389,mil.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04389cc1
4390,4390,ms.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04390cc1
4391,4391,ne.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04391cc1
4392,4392,or.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04392cc1
4393,4393,pe.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04393cc1
4394,4394,re.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04394cc1
4395,4395,sc.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04395cc1
4396,4396,busan.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04396cc1
4397,4397,chungbuk.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04397cc1
4398,4398,chungnam.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04398cc1
4399,4399,daegu.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04399cc1
4400,4400,daejeon.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04400cc1
4401,4401,gangwon.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04401cc1
4402,4402,gwangju.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04402cc1
4403,4403,gyeongbuk.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04403cc1
4404,4404,gyeonggi.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04404cc1
4405,4405,gyeongnam.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04405cc1
4406,4406,incheon.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04406cc1
4407,4407,jeju.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04407cc1
4408,4408,jeonbuk.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04408cc1
4409,4409,jeonnam.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04409cc1
4410,4410,seoul.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04410cc1
4411,4411,ulsan.kr,kr,,merged,country-code,country-code,icann,Korea Internet & Security Agency (KISA),kr,m04411cc1
4412,4412,blogspot.kr,kr,,merged,private-domains,country-code,private-domains,Korea Internet & Security Agency (KISA),GoIP DNS Services,m04412pd1
4413,4413,kw,kw,,both,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,b04413cc0
4414,4414,com.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04414cc1
4415,4415,edu.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04415cc1
4416,4416,emb.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04416cc1
4417,4417,gov.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04417cc1
4418,4418,ind.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04418cc1
4419,4419,net.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04419cc1
4420,4420,org.kw,kw,,merged,country-code,country-code,icann,Communications and Information Technology Regulatory Authority,kw,m04420cc1
4421,4421,ky,ky,,both,country-code,country-code,icann,Utility Regulation and Competition Office (OfReg),ky,b04421cc0
4422,4422,com.ky,ky,,merged,country-code,country-code,icann,Utility Regulation and Competition Office (OfReg),ky,m04422cc1
4423,4423,edu.ky,ky,,merged,country-code,country-code,icann,Utility Regulation and Competition Office (OfReg),ky,m04423cc1
4424,4424,net.ky,ky,,merged,country-code,country-code,icann,Utility Regulation and Competition Office (OfReg),ky,m04424cc1
4425,4425,org.ky,ky,,merged,country-code,country-code,icann,Utility Regulation and Competition Office (OfReg),ky,m04425cc1
4426,4426,kz,kz,,both,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,b04426cc0
4427,4427,org.kz,kz,,merged,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,m04427cc1
4428,4428,edu.kz,kz,,merged,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,m04428cc1
4429,4429,net.kz,kz,,merged,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,m04429cc1
4430,4430,gov.kz,kz,,merged,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,m04430cc1
4431,4431,mil.kz,kz,,merged,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,m04431cc1
4432,4432,com.kz,kz,,merged,country-code,country-code,icann,Association of IT Companies of Kazakhstan,kz,m04432cc1
4433,4433,jcloud.kz,kz,,merged,private-domains,country-code,private-domains,Association of IT Companies of Kazakhstan,"Jelastic, Inc.",m04433pd1
4434,4434,upaas.kazteleport.kz,kz,,merged,private-domains,country-code,private-domains,Association of IT Companies of Kazakhstan,"Jelastic, Inc.",m04434pd2
4435,4435,la,la,,both,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,b04435cc0
4436,4436,int.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04436cc1
4437,4437,net.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04437cc1
4438,4438,info.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04438cc1
4439,4439,edu.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04439cc1
4440,4440,gov.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04440cc1
4441,4441,per.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04441cc1
4442,4442,com.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04442cc1
4443,4443,org.la,la,,merged,country-code,country-code,icann,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",la,m04443cc1
4444,4444,bnr.la,la,,merged,private-domains,country-code,private-domains,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",BinaryLane,m04444pd1
4445,4445,c.la,la,,merged,private-domains,country-code,private-domains,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",c.la,m04445pd1
4446,4446,lb,lb,,both,country-code,country-code,icann,American University of Beirut Computing and Networking Services,lb,b04446cc0
4447,4447,com.lb,lb,,merged,country-code,country-code,icann,American University of Beirut Computing and Networking Services,lb,m04447cc1
